Grid ID,Topological Type,tb,r,X,O,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror
G1707,12n403,-1,0,"(0, 5, 6, 7, 3, 1, 2, 8, 9, 4)","(7, 9, 1, 2, 0, 4, 5, 3, 6, 8)",G1699,G1706,G1702
G1708,12n403,-1,0,"(0, 8, 9, 1, 2, 6, 7, 3, 4, 5)","(7, 2, 3, 4, 0, 1, 5, 6, 8, 9)",G1701,G1701,G1708
G1709,m12n403,-9,0,"(0, 2, 1, 9, 8, 5, 7, 6, 4, 3)","(4, 8, 7, 6, 0, 9, 3, 2, 1, 5)",G1710,G1710,G1709
G1710,m12n403,-9,0,"(0, 9, 8, 2, 1, 5, 4, 3, 7, 6)","(4, 3, 1, 0, 7, 9, 8, 6, 5, 2)",G1709,G1709,G1710
G1711,12n407,-13,-2,"(0, 8, 9, 5, 4, 3, 1, 7, 6, 2)","(3, 1, 2, 0, 8, 6, 5, 4, 9, 7)",--,--,G1712
G1712,12n407,-13,-2,"(0, 8, 6, 4, 5, 3, 9, 7, 2, 1)","(3, 2, 1, 7, 8, 6, 4, 0, 9, 5)",--,--,G1711
G1713,12n407,-13,-2,"(0, 9, 6, 4, 5, 3, 8, 2, 7, 1)","(3, 2, 1, 7, 0, 6, 4, 5, 9, 8)",--,--,G1714
G1714,12n407,-13,-2,"(0, 5, 3, 9, 8, 2, 7, 6, 4, 1)","(2, 1, 6, 4, 0, 5, 3, 9, 8, 7)",--,--,G1713
G1715,12n407,-13,0,"(0, 9, 6, 5, 2, 8, 7, 4, 1, 3)","(4, 2, 1, 0, 7, 6, 3, 9, 5, 8)",G1720,G1719,G1721
G1716,12n407,-13,0,"(0, 8, 5, 4, 9, 7, 3, 2, 1, 6)","(7, 3, 2, 6, 5, 1, 0, 8, 4, 9)",G1722,G1718,G1717
G1717,12n407,-13,0,"(0, 5, 4, 9, 8, 7, 6, 3, 1, 2)","(3, 1, 7, 6, 5, 0, 2, 9, 4, 8)",G1718,G1722,G1716
G1718,12n407,-13,0,"(0, 5, 9, 4, 2, 8, 7, 6, 1, 3)","(4, 2, 3, 1, 6, 5, 0, 9, 8, 7)",G1717,G1716,G1722
G1719,12n407,-13,0,"(0, 5, 4, 9, 8, 7, 6, 3, 1, 2)","(3, 1, 7, 6, 5, 2, 0, 8, 4, 9)",G1721,G1715,G1720
G1720,12n407,-13,0,"(0, 9, 6, 5, 2, 8, 4, 7, 3, 1)","(5, 4, 1, 7, 6, 3, 0, 2, 9, 8)",G1715,G1721,G1719
G1721,12n407,-13,0,"(0, 8, 4, 9, 3, 1, 7, 6, 5, 2)","(6, 3, 1, 2, 0, 5, 4, 9, 8, 7)",G1719,G1720,G1715
G1722,12n407,-13,0,"(0, 6, 5, 3, 9, 4, 2, 8, 7, 1)","(4, 2, 8, 7, 6, 1, 5, 3, 0, 9)",G1716,G1717,G1718
G1723,12n407,-13,2,"(0, 6, 3, 5, 2, 9, 8, 7, 4, 1)","(5, 2, 8, 1, 7, 6, 4, 3, 0, 9)",--,--,G1724
G1724,12n407,-13,2,"(0, 6, 5, 1, 9, 8, 7, 3, 4, 2)","(5, 3, 8, 7, 6, 4, 2, 0, 1, 9)",--,--,G1723
G1725,12n407,-13,2,"(0, 9, 8, 3, 2, 7, 5, 1, 6, 4)","(7, 5, 2, 1, 6, 4, 0, 9, 3, 8)",--,--,G1726
G1726,12n407,-13,2,"(0, 9, 8, 4, 7, 3, 1, 2, 6, 5)","(7, 6, 3, 1, 2, 0, 5, 9, 4, 8)",--,--,G1725
G1727,m12n407,3,0,"(0, 1, 6, 7, 2, 4, 3, 5, 8, 9)","(7, 8, 9, 3, 5, 1, 6, 0, 2, 4)",G1740,G1739,G1730
G1728,m12n407,3,0,"(0, 8, 2, 4, 5, 6, 3, 7, 9, 1)","(3, 5, 6, 7, 9, 1, 8, 0, 2, 4)",G1738,G1735,G1733
G1729,m12n407,3,0,"(0, 3, 1, 2, 4, 7, 5, 6, 9, 8)","(4, 7, 5, 6, 9, 1, 8, 0, 3, 2)",?,G1744,G1741
G1730,m12n407,3,0,"(0, 2, 1, 3, 8, 9, 4, 5, 6, 7)","(4, 9, 5, 0, 2, 6, 7, 8, 3, 1)",G1739,G1740,G1727
G1731,m12n407,3,0,"(0, 3, 1, 4, 2, 5, 6, 7, 9, 8)","(6, 9, 8, 0, 7, 1, 3, 4, 5, 2)",G1736,G1743,G1732
G1732,m12n407,3,0,"(0, 7, 8, 9, 1, 5, 2, 4, 3, 6)","(4, 3, 5, 6, 7, 0, 8, 1, 9, 2)",G1743,G1736,G1731
G1733,m12n407,3,0,"(0, 2, 1, 3, 5, 7, 4, 6, 8, 9)","(7, 5, 4, 6, 8, 2, 9, 0, 1, 3)",G1735,G1738,G1728
G1734,m12n407,3,0,"(0, 2, 5, 3, 4, 7, 6, 9, 1, 8)","(4, 6, 9, 7, 8, 1, 0, 2, 5, 3)",G1737,G1742,?
G1735,m12n407,3,0,"(0, 8, 7, 9, 1, 5, 2, 3, 4, 6)","(3, 5, 4, 6, 8, 0, 7, 9, 1, 2)",G1733,G1728,G1738
G1736,m12n407,3,0,"(0, 9, 1, 8, 2, 4, 5, 6, 3, 7)","(4, 2, 5, 3, 6, 7, 8, 0, 9, 1)",G1731,G1732,G1743
G1737,m12n407,3,0,"(0, 3, 1, 2, 4, 7, 5, 6, 9, 8)","(7, 9, 6, 8, 0, 3, 1, 2, 5, 4)",G1734,?,G1742
G1738,m12n407,3,0,"(0, 2, 4, 1, 3, 5, 7, 6, 8, 9)","(7, 8, 9, 6, 0, 2, 4, 3, 1, 5)",G1728,G1733,G1735
G1739,m12n407,3,0,"(0, 5, 9, 1, 6, 7, 2, 3, 4, 8)","(7, 3, 4, 8, 0, 5, 6, 9, 1, 2)",G1730,G1727,?
G1740,m12n407,3,0,"(0, 3, 4, 5, 8, 1, 2, 6, 9, 7)","(5, 6, 8, 9, 2, 3, 7, 0, 4, 1)",G1727,G1730,?
G1741,m12n407,3,0,"(0, 2, 3, 1, 5, 4, 6, 8, 9, 7)","(5, 4, 8, 6, 9, 7, 0, 2, 3, 1)",G1744,?,G1729
G1742,m12n407,3,0,"(0, 2, 3, 1, 5, 4, 6, 8, 9, 7)","(6, 8, 9, 7, 2, 0, 3, 1, 5, 4)",?,G1734,G1737
G1743,m12n407,3,0,"(0, 2, 1, 3, 4, 5, 8, 6, 9, 7)","(4, 8, 5, 6, 7, 9, 3, 0, 2, 1)",G1732,G1731,G1736
G1744,m12n407,3,0,"(0, 4, 2, 5, 3, 6, 8, 9, 7, 1)","(8, 9, 7, 1, 0, 2, 4, 5, 3, 6)",G1741,G1729,?
G1745,12n426,-17,-2,"(0, 8, 9, 7, 5, 4, 6, 2, 1, 3)","(4, 2, 3, 1, 0, 8, 9, 7, 6, 5)",--,--,G1745
G1746,12n426,-17,0,"(0, 9, 2, 8, 6, 7, 5, 1, 4, 3)","(7, 5, 4, 3, 1, 2, 0, 9, 8, 6)",G1746,G1746,G1746
G1747,12n426,-17,2,"(0, 6, 8, 7, 5, 3, 4, 2, 9, 1)","(5, 3, 4, 2, 1, 9, 0, 8, 7, 6)",--,--,G1747
G1748,m12n426,7,0,"(0, 2, 1, 3, 4, 5, 6, 8, 7, 9)","(6, 8, 7, 9, 2, 0, 1, 5, 3, 4)",G1749,G1749,G1748
G1749,m12n426,7,0,"(0, 2, 1, 3, 4, 5, 6, 8, 7, 9)","(5, 6, 4, 8, 9, 7, 0, 2, 1, 3)",G1748,G1748,G1749
G1750,m12n438,-1,0,"(0, 1, 9, 4, 2, 3, 5, 8, 6, 7)","(5, 8, 3, 0, 6, 7, 1, 2, 9, 4)",G1758,G1752,G1754
G1751,m12n438,-1,0,"(0, 8, 5, 6, 1, 2, 3, 7, 4, 9)","(7, 2, 9, 3, 4, 5, 0, 1, 8, 6)",G1757,G1757,G1751
G1752,m12n438,-1,0,"(0, 8, 3, 1, 2, 5, 6, 4, 7, 9)","(6, 2, 9, 4, 7, 8, 3, 0, 1, 5)",G1754,G1750,G1758
G1753,m12n438,-1,0,"(0, 3, 1, 5, 6, 4, 7, 8, 9, 2)","(6, 8, 4, 2, 3, 9, 0, 1, 5, 7)",G1756,G1761,G1759
G1754,m12n438,-1,0,"(0, 1, 7, 4, 9, 2, 3, 8, 5, 6)","(4, 5, 3, 8, 6, 7, 0, 1, 9, 2)",G1752,G1758,G1750
G1755,m12n438,-1,0,"(0, 4, 8, 9, 3, 5, 6, 7, 1, 2)","(3, 1, 2, 6, 7, 8, 0, 4, 5, 9)",G1760,G1760,G1755
G1756,m12n438,-1,0,"(0, 2, 8, 6, 7, 3, 4, 5, 9, 1)","(4, 7, 5, 9, 0, 8, 1, 2, 3, 6)",G1753,G1759,G1761
G1757,m12n438,-1,0,"(0, 7, 1, 2, 3, 8, 9, 6, 4, 5)","(6, 3, 4, 9, 0, 1, 5, 2, 7, 8)",G1751,G1751,G1757
G1758,m12n438,-1,0,"(0, 6, 7, 1, 2, 9, 4, 5, 8, 3)","(4, 2, 3, 5, 8, 6, 7, 0, 1, 9)",G1750,G1754,G1752
G1759,m12n438,-1,0,"(0, 1, 2, 8, 9, 7, 3, 4, 5, 6)","(3, 5, 7, 4, 6, 0, 8, 1, 9, 2)",G1761,G1756,G1753
G1760,m12n438,-1,0,"(0, 1, 2, 4, 8, 9, 3, 7, 5, 6)","(3, 7, 9, 0, 1, 5, 6, 4, 8, 2)",G1755,G1755,G1760
G1761,m12n438,-1,0,"(0, 3, 1, 4, 5, 7, 9, 6, 8, 2)","(5, 6, 7, 8, 2, 3, 4, 0, 1, 9)",G1759,G1753,G1756
G1762,12n438,-9,0,"(0, 9, 1, 6, 8, 7, 5, 2, 4, 3)","(5, 2, 7, 0, 4, 3, 9, 8, 1, 6)",G1763,G1763,G1762
G1763,12n438,-9,0,"(0, 9, 1, 6, 8, 7, 4, 3, 5, 2)","(4, 3, 7, 0, 5, 2, 1, 6, 9, 8)",G1762,G1762,G1763
G1764,12n443,-4,-1,"(0, 8, 2, 6, 5, 7, 1, 9, 3, 4)","(3, 1, 9, 0, 8, 4, 6, 5, 7, 2)",--,--,G1765
G1765,12n443,-4,-1,"(0, 2, 8, 4, 7, 3, 9, 5, 6, 1)","(3, 5, 1, 9, 0, 8, 6, 7, 2, 4)",--,--,G1764
G1766,12n443,-4,1,"(0, 2, 1, 6, 7, 3, 9, 5, 8, 4)","(7, 9, 8, 0, 5, 6, 4, 2, 3, 1)",--,--,G1767
G1767,12n443,-4,1,"(0, 8, 2, 4, 3, 7, 1, 9, 5, 6)","(4, 3, 5, 1, 9, 0, 8, 6, 7, 2)",--,--,G1766
G1768,m12n443,-6,-1,"(0, 8, 9, 7, 1, 3, 2, 4, 6, 5)","(6, 1, 2, 0, 4, 8, 5, 9, 3, 7)",--,--,?
G1769,m12n443,-6,1,"(0, 2, 4, 3, 5, 9, 7, 8, 6, 1)","(3, 5, 1, 7, 8, 6, 2, 4, 0, 9)",--,--,?
G1770,m12n451,-10,-1,"(0, 2, 4, 3, 1, 9, 7, 8, 5, 6)","(3, 7, 8, 6, 5, 4, 0, 2, 9, 1)",--,--,?
G1771,m12n451,-10,1,"(0, 9, 8, 4, 6, 3, 5, 7, 1, 2)","(7, 5, 3, 1, 2, 9, 0, 4, 6, 8)",--,--,?
G1772,12n451,0,-1,"(0, 8, 4, 3, 6, 5, 7, 9, 1, 2)","(5, 1, 9, 7, 0, 8, 2, 3, 4, 6)",--,--,G1773
G1773,12n451,0,-1,"(0, 1, 5, 4, 7, 6, 8, 3, 9, 2)","(3, 8, 9, 0, 2, 1, 5, 7, 4, 6)",--,--,G1772
G1774,12n451,0,-1,"(0, 7, 1, 2, 6, 8, 9, 4, 3, 5)","(4, 3, 5, 9, 0, 1, 7, 8, 6, 2)",--,--,G1775
G1775,12n451,0,-1,"(0, 7, 1, 2, 6, 8, 9, 4, 3, 5)","(4, 2, 3, 9, 0, 1, 5, 7, 6, 8)",--,--,G1774
G1776,12n451,0,1,"(0, 4, 6, 3, 5, 2, 7, 8, 9, 1)","(5, 7, 2, 8, 1, 9, 0, 4, 3, 6)",--,--,G1779
G1777,12n451,0,1,"(0, 1, 3, 7, 8, 2, 9, 4, 6, 5)","(4, 8, 9, 0, 6, 7, 5, 1, 3, 2)",--,--,G1778
G1778,12n451,0,1,"(0, 1, 3, 7, 8, 2, 9, 4, 6, 5)","(2, 8, 9, 0, 4, 6, 5, 7, 3, 1)",--,--,G1777
G1779,12n451,0,1,"(0, 3, 1, 5, 6, 7, 9, 8, 4, 2)","(6, 9, 8, 0, 2, 4, 5, 3, 1, 7)",--,--,G1776
G1780,m12n452,-1,0,"(0, 3, 1, 7, 4, 8, 5, 6, 9, 2)","(7, 9, 6, 2, 0, 3, 1, 4, 5, 8)",G1783,G1789,G1788
G1781,m12n452,-1,0,"(0, 2, 7, 5, 3, 4, 6, 9, 1, 8)","(6, 9, 0, 1, 8, 2, 3, 5, 7, 4)",G1786,G1790,G1784
G1782,m12n452,-1,0,"(0, 1, 5, 3, 6, 7, 9, 2, 8, 4)","(2, 6, 9, 7, 8, 0, 4, 5, 3, 1)",G1787,G1791,G1785
G1783,m12n452,-1,0,"(0, 6, 4, 7, 5, 8, 9, 2, 1, 3)","(5, 1, 8, 2, 9, 0, 3, 6, 4, 7)",G1780,G1788,G1789
G1784,m12n452,-1,0,"(0, 2, 9, 1, 3, 4, 8, 6, 5, 7)","(6, 8, 5, 7, 0, 2, 3, 9, 1, 4)",G1790,G1786,G1781
G1785,m12n452,-1,0,"(0, 1, 9, 2, 6, 7, 5, 3, 4, 8)","(2, 5, 3, 7, 8, 4, 0, 6, 9, 1)",G1791,G1787,G1782
G1786,m12n452,-1,0,"(0, 2, 5, 6, 7, 4, 8, 9, 1, 3)","(4, 6, 8, 3, 1, 9, 0, 2, 5, 7)",G1781,G1784,G1790
G1787,m12n452,-1,0,"(0, 8, 6, 7, 1, 4, 2, 3, 5, 9)","(7, 3, 9, 5, 6, 0, 8, 1, 2, 4)",G1782,G1785,G1791
G1788,m12n452,-1,0,"(0, 3, 1, 4, 2, 8, 5, 7, 6, 9)","(8, 9, 7, 0, 6, 3, 1, 2, 4, 5)",G1789,G1783,G1780
G1789,m12n452,-1,0,"(0, 3, 4, 1, 5, 2, 8, 6, 9, 7)","(4, 5, 8, 6, 9, 7, 3, 0, 2, 1)",G1788,G1780,G1783
G1790,m12n452,-1,0,"(0, 1, 9, 7, 2, 4, 6, 3, 5, 8)","(2, 6, 3, 4, 5, 8, 0, 7, 9, 1)",G1784,G1781,G1786
G1791,m12n452,-1,0,"(0, 6, 2, 5, 7, 8, 1, 9, 3, 4)","(3, 1, 9, 0, 4, 6, 7, 5, 8, 2)",G1785,G1782,G1787
G1792,12n452,-9,-2,"(0, 9, 3, 7, 1, 8, 6, 5, 2, 4)","(5, 1, 0, 2, 4, 3, 9, 7, 6, 8)",--,--,G1793
G1793,12n452,-9,-2,"(0, 6, 5, 7, 9, 8, 4, 1, 3, 2)","(3, 1, 8, 2, 6, 0, 9, 5, 7, 4)",--,--,G1792
G1794,12n452,-9,0,"(0, 7, 2, 8, 6, 1, 4, 9, 5, 3)","(6, 4, 5, 3, 9, 8, 0, 2, 1, 7)",G1796,G1797,G1800
G1795,12n452,-9,0,"(0, 1, 9, 8, 4, 3, 5, 7, 6, 2)","(5, 7, 3, 0, 2, 6, 9, 4, 1, 8)",G1801,G1798,G1799
G1796,12n452,-9,0,"(0, 9, 5, 4, 2, 3, 1, 7, 6, 8)","(7, 3, 1, 8, 5, 0, 6, 4, 9, 2)",G1794,G1800,G1797
G1797,12n452,-9,0,"(0, 3, 2, 9, 7, 4, 8, 1, 6, 5)","(7, 8, 6, 3, 1, 0, 2, 5, 4, 9)",G1800,G1794,G1796
G1798,12n452,-9,0,"(0, 9, 5, 4, 2, 3, 1, 7, 6, 8)","(7, 1, 3, 0, 6, 8, 5, 2, 9, 4)",G1799,G1795,G1801
G1799,12n452,-9,0,"(0, 6, 4, 3, 9, 1, 8, 5, 2, 7)","(3, 8, 2, 7, 5, 6, 4, 0, 9, 1)",G1798,G1801,G1795
G1800,12n452,-9,0,"(0, 2, 5, 3, 9, 7, 8, 6, 4, 1)","(3, 8, 1, 6, 5, 0, 4, 2, 9, 7)",G1797,G1796,G1794
G1801,12n452,-9,0,"(0, 7, 4, 1, 3, 9, 8, 6, 2, 5)","(3, 2, 8, 6, 7, 5, 0, 4, 9, 1)",G1795,G1799,G1798
G1802,12n452,-9,2,"(0, 6, 5, 7, 9, 8, 4, 2, 1, 3)","(5, 4, 8, 2, 6, 3, 1, 0, 7, 9)",--,--,G1803
G1803,12n452,-9,2,"(0, 2, 9, 8, 6, 3, 7, 1, 5, 4)","(6, 8, 7, 5, 1, 0, 2, 4, 3, 9)",--,--,G1802
G1804,12n462,-5,0,"(0, 3, 1, 7, 9, 8, 5, 6, 4, 2)","(6, 9, 8, 0, 2, 4, 1, 3, 7, 5)",G1805,G1806,G1807
G1805,12n462,-5,0,"(0, 4, 2, 3, 6, 5, 7, 9, 1, 8)","(3, 1, 9, 7, 0, 8, 4, 6, 5, 2)",G1804,G1807,G1806
G1806,12n462,-5,0,"(0, 4, 3, 5, 8, 6, 9, 7, 1, 2)","(5, 7, 6, 2, 4, 1, 3, 0, 8, 9)",G1807,G1804,G1805
G1807,12n462,-5,0,"(0, 2, 9, 7, 8, 4, 6, 5, 1, 3)","(5, 8, 6, 0, 1, 9, 3, 2, 4, 7)",G1806,G1805,G1804
G1808,12n487,-11,-2,"(0, 3, 2, 9, 7, 5, 8, 6, 4, 1)","(6, 8, 4, 3, 1, 0, 2, 9, 7, 5)",--,--,G1809
G1809,12n487,-11,-2,"(0, 7, 9, 6, 3, 2, 5, 4, 1, 8)","(3, 1, 4, 0, 8, 7, 9, 6, 5, 2)",--,--,G1808
G1810,12n487,-11,0,"(0, 8, 7, 9, 6, 3, 5, 4, 1, 2)","(5, 3, 1, 4, 0, 7, 2, 8, 6, 9)",G1811,G1813,G1815
G1811,12n487,-11,0,"(0, 3, 9, 7, 5, 8, 4, 1, 6, 2)","(5, 6, 4, 2, 1, 3, 0, 7, 9, 8)",G1810,G1815,G1813
G1812,12n487,-11,0,"(0, 2, 9, 1, 8, 7, 5, 4, 6, 3)","(4, 5, 3, 7, 6, 2, 0, 9, 1, 8)",G1814,G1814,G1812
G1813,12n487,-11,0,"(0, 4, 9, 1, 8, 6, 3, 5, 7, 2)","(6, 7, 3, 5, 4, 2, 0, 9, 1, 8)",G1815,G1810,G1811
G1814,12n487,-11,0,"(0, 7, 4, 6, 5, 3, 2, 9, 1, 8)","(6, 2, 9, 1, 0, 8, 4, 3, 7, 5)",G1812,G1812,G1814
G1815,12n487,-11,0,"(0, 8, 6, 5, 7, 4, 2, 3, 9, 1)","(4, 2, 9, 1, 3, 8, 6, 0, 5, 7)",G1813,G1811,G1810
G1816,12n487,-11,2,"(0, 8, 7, 9, 6, 5, 2, 3, 1, 4)","(6, 3, 2, 5, 4, 1, 8, 0, 7, 9)",--,--,G1817
G1817,12n487,-11,2,"(0, 7, 9, 6, 3, 2, 5, 4, 1, 8)","(6, 4, 5, 2, 1, 8, 0, 9, 7, 3)",--,--,G1816
G1818,m12n487,1,0,"(0, 9, 1, 8, 2, 4, 5, 3, 6, 7)","(4, 2, 5, 3, 6, 9, 0, 7, 8, 1)",G1819,?,?
G1819,m12n487,1,0,"(0, 1, 8, 9, 2, 5, 3, 6, 4, 7)","(5, 6, 4, 7, 8, 1, 0, 2, 9, 3)",G1818,?,?
G1820,m12n487,1,0,"(0, 3, 5, 7, 4, 6, 8, 1, 2, 9)","(4, 6, 8, 1, 9, 0, 2, 3, 7, 5)",G1821,?,?
G1821,m12n487,1,0,"(0, 9, 1, 3, 6, 4, 5, 7, 8, 2)","(4, 5, 8, 0, 2, 9, 1, 3, 6, 7)",G1820,?,?
G1822,12n603,-13,-2,"(0, 9, 5, 4, 3, 2, 1, 7, 6, 8)","(7, 1, 0, 8, 6, 5, 4, 3, 9, 2)",--,--,G1823
G1823,12n603,-13,-2,"(0, 4, 9, 2, 8, 7, 6, 5, 3, 1)","(2, 1, 3, 5, 4, 0, 9, 8, 7, 6)",--,--,G1822
G1824,12n603,-13,2,"(0, 9, 5, 4, 3, 2, 1, 7, 6, 8)","(7, 3, 2, 1, 0, 8, 6, 5, 9, 4)",--,--,G1825
G1825,12n603,-13,2,"(0, 4, 3, 1, 9, 8, 7, 6, 2, 5)","(3, 2, 8, 7, 6, 5, 4, 0, 9, 1)",--,--,G1824
G1826,m12n603,3,0,"(0, 3, 4, 9, 5, 6, 7, 8, 1, 2)","(7, 8, 1, 3, 0, 2, 4, 5, 6, 9)",G1832,G1829,G1827
G1827,m12n603,3,0,"(0, 8, 9, 2, 3, 1, 4, 5, 6, 7)","(5, 1, 6, 8, 0, 7, 9, 2, 3, 4)",G1829,G1832,G1826
G1828,m12n603,3,0,"(0, 1, 2, 4, 6, 7, 3, 8, 5, 9)","(7, 8, 9, 0, 1, 5, 6, 4, 2, 3)",G1835,G1836,G1831
G1829,m12n603,3,0,"(0, 1, 2, 3, 9, 4, 6, 8, 5, 7)","(3, 4, 5, 8, 6, 7, 0, 1, 9, 2)",G1827,G1826,G1832
G1830,m12n603,3,0,"(0, 3, 5, 6, 7, 8, 4, 1, 9, 2)","(6, 7, 8, 9, 1, 2, 0, 5, 3, 4)",G1834,G1837,G1833
G1831,m12n603,3,0,"(0, 1, 5, 6, 4, 2, 3, 7, 8, 9)","(7, 8, 9, 3, 0, 5, 1, 2, 4, 6)",G1836,G1835,G1828
G1832,m12n603,3,0,"(0, 1, 4, 2, 3, 6, 8, 5, 7, 9)","(3, 6, 7, 5, 8, 9, 4, 0, 1, 2)",G1826,G1827,G1829
G1833,m12n603,3,0,"(0, 1, 3, 4, 2, 7, 5, 6, 8, 9)","(4, 7, 5, 8, 6, 3, 9, 0, 1, 2)",G1837,G1834,G1830
G1834,m12n603,3,0,"(0, 1, 9, 4, 2, 5, 3, 6, 7, 8)","(6, 7, 3, 0, 8, 9, 1, 2, 4, 5)",G1830,G1833,G1837
G1835,m12n603,3,0,"(0, 1, 5, 6, 4, 2, 3, 7, 8, 9)","(4, 6, 7, 3, 8, 5, 9, 0, 1, 2)",G1828,G1831,G1836
G1836,m12n603,3,0,"(0, 1, 2, 6, 3, 8, 4, 5, 7, 9)","(3, 4, 8, 9, 7, 5, 6, 0, 1, 2)",G1831,G1828,G1835
G1837,m12n603,3,0,"(0, 2, 3, 5, 6, 4, 1, 7, 8, 9)","(7, 8, 1, 9, 2, 0, 5, 3, 4, 6)",G1833,G1830,G1834
G1838,12n706,-5,0,"(0, 3, 1, 2, 7, 8, 9, 6, 5, 4)","(6, 8, 5, 9, 0, 1, 4, 3, 2, 7)",G1839,G1839,G1838
G1839,12n706,-5,0,"(0, 7, 8, 9, 4, 5, 3, 6, 2, 1)","(3, 2, 5, 6, 7, 1, 8, 0, 9, 4)",G1838,G1838,G1839
G1840,12n729,-13,-2,"(0, 3, 1, 9, 6, 8, 7, 5, 2, 4)","(5, 7, 4, 2, 0, 3, 1, 9, 8, 6)",--,--,G1841
G1841,12n729,-13,-2,"(0, 3, 1, 9, 6, 8, 5, 7, 4, 2)","(5, 7, 4, 2, 0, 3, 1, 9, 8, 6)",--,--,G1840
G1842,12n729,-13,0,"(0, 9, 1, 8, 6, 7, 5, 3, 4, 2)","(5, 3, 7, 4, 0, 2, 1, 6, 9, 8)",G1843,G1848,G1849
G1843,12n729,-13,0,"(0, 9, 7, 5, 6, 4, 2, 3, 1, 8)","(6, 2, 1, 8, 3, 0, 7, 9, 5, 4)",G1842,G1849,G1848
G1844,12n729,-13,0,"(0, 3, 1, 9, 8, 6, 7, 5, 2, 4)","(5, 8, 7, 4, 2, 0, 3, 1, 9, 6)",G1846,G1845,G1847
G1845,12n729,-13,0,"(0, 8, 9, 7, 6, 4, 2, 5, 3, 1)","(4, 2, 5, 3, 1, 8, 7, 0, 6, 9)",G1847,G1844,G1846
G1846,12n729,-13,0,"(0, 7, 6, 4, 5, 3, 2, 9, 1, 8)","(5, 1, 9, 8, 2, 0, 7, 4, 6, 3)",G1844,G1847,G1845
G1847,12n729,-13,0,"(0, 8, 7, 4, 6, 2, 5, 3, 1, 9)","(6, 5, 2, 9, 1, 8, 0, 7, 4, 3)",G1845,G1846,G1844
G1848,12n729,-13,0,"(0, 9, 7, 5, 6, 4, 2, 3, 1, 8)","(6, 4, 1, 0, 3, 8, 7, 9, 5, 2)",G1849,G1842,G1843
G1849,12n729,-13,0,"(0, 9, 1, 8, 6, 7, 5, 3, 4, 2)","(7, 3, 5, 4, 0, 2, 9, 6, 1, 8)",G1848,G1843,G1842
G1850,12n729,-13,2,"(0, 8, 7, 9, 6, 4, 2, 5, 1, 3)","(6, 4, 2, 5, 3, 1, 8, 0, 9, 7)",--,--,G1851
G1851,12n729,-13,2,"(0, 8, 6, 5, 3, 2, 4, 1, 9, 7)","(5, 4, 2, 9, 1, 7, 0, 8, 6, 3)",--,--,G1850
G1852,m12n729,3,0,"(0, 2, 4, 3, 5, 7, 6, 8, 1, 9)","(5, 8, 9, 6, 1, 2, 0, 4, 7, 3)",G1853,G1855,G1854
G1853,m12n729,3,0,"(0, 2, 4, 3, 5, 7, 6, 8, 1, 9)","(7, 8, 1, 6, 9, 2, 0, 4, 5, 3)",G1852,G1854,G1855
G1854,m12n729,3,0,"(0, 3, 5, 4, 6, 8, 7, 9, 1, 2)","(6, 7, 1, 9, 2, 5, 0, 3, 4, 8)",G1855,G1853,G1852
G1855,m12n729,3,0,"(0, 3, 5, 4, 6, 8, 7, 9, 1, 2)","(4, 7, 1, 9, 0, 5, 2, 3, 6, 8)",G1854,G1852,G1853
G1856,12n730,-10,-1,"(0, 9, 5, 3, 4, 2, 7, 8, 6, 1)","(4, 2, 1, 6, 8, 5, 0, 3, 9, 7)",--,--,?
G1857,12n730,-10,-1,"(0, 6, 4, 5, 3, 9, 7, 8, 2, 1)","(3, 2, 8, 1, 6, 4, 0, 5, 9, 7)",--,--,?
G1858,12n730,-10,1,"(0, 7, 6, 8, 9, 5, 3, 4, 1, 2)","(5, 3, 2, 4, 7, 1, 8, 0, 6, 9)",--,--,G1859
G1859,12n730,-10,1,"(0, 9, 1, 3, 8, 6, 7, 4, 5, 2)","(6, 3, 4, 7, 5, 2, 0, 9, 1, 8)",--,--,G1858
G1860,m12n730,0,-1,"(0, 4, 3, 1, 2, 5, 7, 6, 9, 8)","(7, 9, 6, 4, 8, 0, 3, 1, 2, 5)",--,--,G1861
G1861,m12n730,0,-1,"(0, 1, 5, 4, 2, 3, 8, 6, 9, 7)","(6, 8, 9, 7, 5, 0, 2, 1, 4, 3)",--,--,G1860
G1862,m12n730,0,-1,"(0, 7, 1, 2, 6, 8, 4, 9, 3, 5)","(4, 3, 5, 9, 0, 1, 7, 6, 8, 2)",--,--,G1863
G1863,m12n730,0,-1,"(0, 4, 6, 9, 1, 2, 7, 5, 8, 3)","(5, 7, 2, 3, 4, 8, 0, 9, 1, 6)",--,--,G1862
G1864,m12n730,0,1,"(0, 5, 4, 6, 1, 2, 3, 7, 9, 8)","(7, 2, 9, 3, 5, 8, 0, 1, 6, 4)",--,--,G1867
G1865,m12n730,0,1,"(0, 1, 3, 2, 5, 7, 8, 6, 4, 9)","(7, 5, 8, 6, 9, 1, 4, 3, 0, 2)",--,--,G1866
G1866,m12n730,0,1,"(0, 8, 2, 4, 7, 5, 9, 6, 1, 3)","(7, 5, 6, 9, 1, 0, 2, 3, 4, 8)",--,--,G1865
