Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
T2599,15n40211,-23,-4,--,--,T2599,{'S1970'}
T2600,15n40211,-23,0,T2600,T2600,T2600,"{'S1969', 'S1971'}"
T2601,15n40211,-23,2,--,--,T2601,"{'S1971', 'S1972'}"
T2602,15n40211,-23,4,--,--,T2602,{'S1972'}
T2603,m15n40211,9,-2,--,--,T2603,{'S1974'}
T2604,m15n40211,9,-2,--,--,T2604,{'S1973'}
T2605,m15n40211,9,0,?,?,T2605,"{'S1973', 'S1975'}"
T2606,m15n40211,9,0,?,?,T2606,"{'S1974', 'S1976'}"
T2607,m15n40211,9,2,--,--,T2607,{'S1975'}
T2608,m15n40211,9,2,--,--,T2608,{'S1976'}
T2609,13n4587,-21,-2,--,--,T2609,"{'S1978', 'S1977'}"
T2610,13n4587,-21,-4,--,--,T2610,{'S1978'}
T2611,13n4587,-21,0,T2611,T2611,T2611,"{'S1979', 'S1977'}"
T2612,13n4587,-21,2,--,--,T2612,"{'S1980', 'S1979'}"
T2613,13n4587,-21,4,--,--,T2613,{'S1980'}
T2614,m13n4587,7,-2,--,--,T2614,{'S1981'}
T2615,m13n4587,7,0,T2615,T2615,T2615,"{'S1981', 'S1982'}"
T2616,m13n4587,7,2,--,--,T2616,{'S1982'}
T2617,13n4639,-19,-2,--,--,T2617,"{'S1983', 'S1984'}"
T2618,13n4639,-19,-4,--,--,T2618,{'S1984'}
T2619,13n4639,-19,0,T2619,T2619,T2619,"{'S1983', 'S1985'}"
T2620,13n4639,-19,2,--,--,T2620,"{'S1986', 'S1985'}"
T2621,13n4639,-19,4,--,--,T2621,{'S1986'}
T2622,m13n4639,5,-2,--,--,T2622,{'S1988'}
T2623,m13n4639,5,-2,--,--,T2623,{'S1987'}
T2624,m13n4639,5,0,?,?,T2624,"{'S1990', 'S1988'}"
T2625,m13n4639,5,0,?,?,T2625,"{'S1989', 'S1987'}"
T2626,m13n4639,5,2,--,--,T2626,{'S1990'}
T2627,m13n4639,5,2,--,--,T2627,{'S1989'}
T2628,15n124802,-17,-2,--,--,T2628,"{'S1992', 'S1991'}"
T2629,15n124802,-17,-4,--,--,T2629,{'S1992'}
T2630,15n124802,-17,0,T2630,T2630,T2630,"{'S1993', 'S1991'}"
T2631,15n124802,-17,2,--,--,T2631,"{'S1994', 'S1993'}"
T2632,15n124802,-17,4,--,--,T2632,{'S1994'}
T2633,m15n124802,3,-2,--,--,T2633,{'S1995'}
T2634,m15n124802,3,-2,--,--,T2634,{'S1996'}
T2635,m15n124802,3,0,?,?,T2635,"{'S1995', 'S1998'}"
T2636,m15n124802,3,0,?,?,T2636,"{'S1996', 'S1997'}"
T2637,m15n124802,3,2,--,--,T2637,{'S1997'}
T2638,m15n124802,3,2,--,--,T2638,{'S1998'}
T2639,15n41131,-15,-2,--,--,T2639,"{'S2000', 'S2001', 'S1999'}"
T2640,15n41131,-15,-4,--,--,T2641,{'S2000'}
T2641,15n41131,-15,-4,--,--,T2640,{'S2001'}
T2642,15n41131,-15,0,T2642,T2642,T2642,"{'S2002', 'S1999'}"
T2643,15n41131,-15,2,--,--,T2643,"{'S2003', 'S2004', 'S2002'}"
T2644,15n41131,-15,4,--,--,T2645,{'S2004'}
T2645,15n41131,-15,4,--,--,T2644,{'S2003'}
T2646,m15n41131,1,-2,--,--,T2646,{'S2005'}
T2647,m15n41131,1,0,T2647,T2647,T2647,"{'S2006', 'S2005'}"
T2648,m15n41131,1,2,--,--,T2648,{'S2006'}
T2649,15n40184,-12,-1,--,--,T2650,"{'S2014', 'S2016'}"
T2650,15n40184,-12,-1,--,--,T2649,"{'S2013', 'S2015'}"
T2651,15n40184,-12,-3,--,--,T2652,{'S2014'}
T2652,15n40184,-12,-3,--,--,T2651,{'S2013'}
T2653,15n40184,-12,1,--,--,T2654,"{'S2015', 'S2017'}"
T2654,15n40184,-12,1,--,--,T2653,"{'S2018', 'S2016'}"
T2655,15n40184,-12,3,--,--,T2656,{'S2018'}
T2656,15n40184,-12,3,--,--,T2655,{'S2017'}
T2657,m15n40184,-2,-1,--,--,T2658,"{'S2007', 'S2009'}"
T2658,m15n40184,-2,-1,--,--,T2657,"{'S2010', 'S2008'}"
T2659,m15n40184,-2,-3,--,--,T2660,{'S2007'}
T2660,m15n40184,-2,-3,--,--,T2659,{'S2008'}
T2661,m15n40184,-2,1,--,--,T2662,"{'S2010', 'S2012'}"
T2662,m15n40184,-2,1,--,--,T2661,"{'S2011', 'S2009'}"
T2663,m15n40184,-2,3,--,--,T2664,{'S2012'}
T2664,m15n40184,-2,3,--,--,T2663,{'S2011'}
T2666,15n47800,-12,-1,--,--,T2667,"{'S2027', 'S2030'}"
T2667,15n47800,-12,-1,--,--,T2666,"{'S2028', 'S2031'}"
T2668,15n47800,-12,-3,--,--,T2669,{'S2028'}
T2669,15n47800,-12,-3,--,--,T2668,{'S2027'}
T2670,15n47800,-12,1,--,--,T2671,"{'S2033', 'S2030'}"
T2671,15n47800,-12,1,--,--,T2670,"{'S2034', 'S2031'}"
T2673,15n47800,-12,3,--,--,T2674,{'S2034'}
T2674,15n47800,-12,3,--,--,T2673,{'S2033'}
T2675,m15n47800,-2,-1,--,--,T2676,"{'S2020', 'S2021'}"
T2676,m15n47800,-2,-1,--,--,T2675,"{'S2023', 'S2019'}"
T2678,m15n47800,-2,-3,--,--,T2679,{'S2020'}
T2679,m15n47800,-2,-3,--,--,T2678,{'S2019'}
T2680,m15n47800,-2,1,--,--,T2682,"{'S2023', 'S2026'}"
T2682,m15n47800,-2,1,--,--,T2680,"{'S2025', 'S2021'}"
T2683,m15n47800,-2,3,--,--,T2684,{'S2025'}
T2684,m15n47800,-2,3,--,--,T2683,{'S2026'}
T2707,15n52944,-12,-1,--,--,T2707,"{'S2056', 'S2055'}"
T2708,15n52944,-12,-3,--,--,T2708,{'S2055'}
T2709,15n52944,-12,1,--,--,T2709,"{'S2056', 'S2057'}"
T2710,15n52944,-12,3,--,--,T2710,{'S2057'}
T2711,m15n52944,-2,-1,--,--,T2711,"{'S2052', 'S2053'}"
T2712,m15n52944,-2,-3,--,--,T2712,{'S2052'}
T2713,m15n52944,-2,1,--,--,T2713,"{'S2053', 'S2054'}"
T2714,m15n52944,-2,3,--,--,T2714,{'S2054'}
T2749,16n765768,-15,-2,--,--,T2749,{'S2083'}
T2750,16n765768,-15,0,T2750,T2750,T2750,"{'S2084', 'S2083'}"
T2751,16n765768,-15,2,--,--,T2751,{'S2084'}
T2752,m16n765768,1,-2,--,--,T2752,{'S2085'}
T2753,m16n765768,1,0,T2753,T2753,T2753,"{'S2085', 'S2086'}"
T2754,m16n765768,1,2,--,--,T2754,{'S2086'}
T2755,15n124988,-17,-2,--,--,T2755,{'S2087'}
T2756,15n124988,-17,0,T2756,T2756,T2756,"{'S2087', 'S2088'}"
T2757,15n124988,-17,2,--,--,T2757,{'S2088'}
T2758,m15n124988,3,-2,--,--,T2758,{'S2089'}
T2759,m15n124988,3,0,T2759,T2759,T2759,"{'S2089', 'S2090'}"
T2760,m15n124988,3,2,--,--,T2760,{'S2090'}
T2764,m16n245347,-5,-2,--,--,T2765,{'S2094'}
T2765,m16n245347,-5,-2,--,--,T2764,{'S2093'}
T2766,m16n245347,-5,0,?,?,T2767,"{'S2093', 'S2095'}"
T2767,m16n245347,-5,0,?,?,T2766,"{'S2096', 'S2094'}"
T2768,m16n245347,-5,2,--,--,T2769,{'S2096'}
T2769,m16n245347,-5,2,--,--,T2768,{'S2095'}
T2770,16n245347,-9,-2,--,--,T2771,{'S2097'}
T2771,16n245347,-9,-2,--,--,T2770,{'S2098'}
T2772,16n245347,-9,0,?,?,T2773,"{'S2100', 'S2097'}"
T2773,16n245347,-9,0,?,?,T2772,"{'S2098', 'S2099'}"
T2774,16n245347,-9,2,--,--,T2775,{'S2100'}
T2775,16n245347,-9,2,--,--,T2774,{'S2099'}
T2776,m15n59005,-6,-1,--,--,T2776,{'S2102'}
T2777,m15n59005,-6,-1,--,--,T2777,"{'S2103', 'S2101'}"
T2778,m15n59005,-6,-3,--,--,T2778,{'S2101'}
T2779,m15n59005,-6,1,--,--,T2779,{'S2103'}
T2780,m15n59005,-6,1,--,--,T2780,"{'S2104', 'S2102'}"
T2781,m15n59005,-6,3,--,--,T2781,{'S2104'}
T2782,15n59005,-8,-1,--,--,T2782,"{'S2105', 'S2106'}"
T2783,15n59005,-8,-3,--,--,T2783,{'S2105'}
T2784,15n59005,-8,1,--,--,T2784,"{'S2107', 'S2106'}"
T2785,15n59005,-8,3,--,--,T2785,{'S2107'}
T2786,15n52940,-19,-2,--,--,T2786,"{'S2110', 'S2109'}"
T2787,15n52940,-19,-4,--,--,T2787,{'S2110'}
T2788,15n52940,-19,0,T2788,T2788,T2788,"{'S2109', 'S2111'}"
T2790,15n52940,-19,2,--,--,T2790,"{'S2112', 'S2111'}"
T2791,15n52940,-19,4,--,--,T2791,{'S2112'}
T2792,m15n52940,5,-2,--,--,T2792,{'S2113'}
T2793,m15n52940,5,0,T2793,T2793,T2793,"{'S2113', 'S2114'}"
T2794,m15n52940,5,2,--,--,T2794,{'S2114'}
T2795,15n40214,-19,-2,--,--,T2795,{'S2116'}
T2796,15n40214,-19,-2,--,--,T2796,"{'S2117', 'S2115'}"
T2797,15n40214,-19,-4,--,--,T2797,{'S2117'}
T2798,15n40214,-19,0,?,?,T2798,"{'S2118', 'S2115'}"
T2799,15n40214,-19,0,?,?,T2799,"{'S2116', 'S2119'}"
T2800,15n40214,-19,2,--,--,T2800,"{'S2120', 'S2118'}"
T2801,15n40214,-19,2,--,--,T2801,{'S2119'}
T2802,15n40214,-19,4,--,--,T2802,{'S2120'}
T2803,m15n40214,5,-2,--,--,T2803,{'S2121'}
T2804,m15n40214,5,-2,--,--,T2804,{'S2122'}
T2805,m15n40214,5,0,?,?,T2805,"{'S2124', 'S2122'}"
T2806,m15n40214,5,0,?,?,T2806,"{'S2121', 'S2123'}"
T2807,m15n40214,5,2,--,--,T2807,{'S2123'}
T2808,m15n40214,5,2,--,--,T2808,{'S2124'}
T2839,15n52931,-19,-2,--,--,T2839,{'S2148'}
T2840,15n52931,-19,0,T2840,T2840,T2840,"{'S2149', 'S2148'}"
T2841,15n52931,-19,2,--,--,T2841,{'S2149'}
T2842,m15n56026,-6,-1,--,--,T2842,"{'S2154', 'S2150'}"
T2845,m15n56026,-6,-1,--,--,T2845,"{'S2151', 'S2153'}"
T2846,m15n56026,-6,-3,--,--,T2846,{'S2151'}
T2847,m15n56026,-6,-3,--,--,T2847,{'S2150'}
T2848,m15n56026,-6,1,--,--,T2848,"{'S2154', 'S2157'}"
T2849,m15n56026,-6,1,--,--,T2849,"{'S2153', 'S2156'}"
T2850,m15n56026,-6,3,--,--,T2850,{'S2156'}
T2851,m15n56026,-6,3,--,--,T2851,{'S2157'}
T2852,15n56026,-8,-1,--,--,T2852,"{'S2159', 'S2160', 'S2158'}"
T2854,15n56026,-8,-3,--,--,T2854,{'S2158'}
T2855,15n56026,-8,1,--,--,T2855,"{'S2159', 'S2161', 'S2160'}"
T2857,15n56026,-8,3,--,--,T2857,{'S2161'}
T2858,m15n52931,5,-2,--,--,T2858,{'S2162'}
T2859,m15n52931,5,0,T2859,T2859,T2859,"{'S2162', 'S2163'}"
T2860,m15n52931,5,2,--,--,T2860,{'S2163'}
T2861,15n53218,-15,-2,--,--,T2862,{'S2165'}
T2862,15n53218,-15,-2,--,--,T2861,{'S2164'}
T2863,15n53218,-15,0,?,?,T2864,"{'S2165', 'S2167'}"
T2864,15n53218,-15,0,?,?,T2863,"{'S2164', 'S2166'}"
T2865,15n53218,-15,2,--,--,T2866,{'S2166'}
T2866,15n53218,-15,2,--,--,T2865,{'S2167'}
T2867,m15n53218,1,-2,--,--,T2868,{'S2168'}
T2868,m15n53218,1,-2,--,--,T2867,{'S2169'}
T2869,m15n53218,1,0,?,?,T2870,"{'S2168', 'S2171'}"
T2870,m15n53218,1,0,?,?,T2869,"{'S2169', 'S2170'}"
T2871,m15n53218,1,2,--,--,T2872,{'S2170'}
T2872,m15n53218,1,2,--,--,T2871,{'S2171'}
T2873,15n56079,-15,-2,--,--,T2873,"{'S2172', 'S2173'}"
T2874,15n56079,-15,-4,--,--,T2874,{'S2173'}
T2875,15n56079,-15,0,?,?,T2875,{'S2174'}
T2876,15n56079,-15,0,?,?,T2876,{'S2172'}
T2877,15n56079,-15,2,--,--,T2877,"{'S2174', 'S2175'}"
T2878,15n56079,-15,4,--,--,T2878,{'S2175'}
T2879,m15n56079,1,-2,--,--,T2879,{'S2176'}
T2880,m15n56079,1,-2,--,--,T2880,{'S2177'}
T2881,m15n56079,1,0,?,?,T2881,"{'S2179', 'S2177'}"
T2882,m15n56079,1,0,?,?,T2882,"{'S2176', 'S2178'}"
T2883,m15n56079,1,2,--,--,T2883,{'S2179'}
T2884,m15n56079,1,2,--,--,T2884,{'S2178'}
T2885,15n49058,-15,-2,--,--,T2885,{'S2180'}
T2886,15n49058,-15,0,T2886,T2886,T2886,"{'S2180', 'S2181'}"
T2887,15n49058,-15,2,--,--,T2887,{'S2181'}
T2888,m15n49058,1,-2,--,--,T2888,{'S2182'}
T2889,m15n49058,1,0,T2889,T2889,T2889,"{'S2182', 'S2183'}"
T2890,m15n49058,1,2,--,--,T2890,{'S2183'}
T2891,m15n130933,-11,-2,--,--,T2892,{'S2185'}
T2892,m15n130933,-11,-2,--,--,T2891,{'S2184'}
T2893,m15n130933,-11,0,?,?,T2894,"{'S2186', 'S2184'}"
T2894,m15n130933,-11,0,?,?,T2893,"{'S2187', 'S2185'}"
T2895,m15n130933,-11,2,--,--,T2896,{'S2187'}
T2896,m15n130933,-11,2,--,--,T2895,{'S2186'}
T2897,15n130933,-3,-2,--,--,T2898,{'S2189'}
T2898,15n130933,-3,-2,--,--,T2897,{'S2188'}
T2899,15n130933,-3,0,?,?,T2900,"{'S2191', 'S2189'}"
T2900,15n130933,-3,0,?,?,T2899,"{'S2190', 'S2188'}"
T2901,15n130933,-3,2,--,--,T2902,{'S2191'}
T2902,15n130933,-3,2,--,--,T2901,{'S2190'}
T2903,m15n51709,-10,-1,--,--,T2903,"{'S2198', 'S2196'}"
T2904,m15n51709,-10,-3,--,--,T2904,{'S2196'}
T2905,m15n51709,-10,1,--,--,T2905,"{'S2199', 'S2198'}"
T2906,m15n51709,-10,3,--,--,T2906,{'S2199'}
T2907,15n51709,-4,-1,--,--,T2907,{'S2192'}
T2908,15n51709,-4,-1,--,--,T2908,{'S2193'}
T2909,15n51709,-4,-3,--,--,T2909,{'S2192'}
T2910,15n51709,-4,1,--,--,T2910,"{'S2195', 'S2193'}"
T2911,15n51709,-4,3,--,--,T2911,{'S2195'}
T2912,15n45482,-11,-2,--,--,T2912,{'S2200'}
T2913,15n45482,-11,0,T2913,T2913,T2913,"{'S2200', 'S2201'}"
T2914,15n45482,-11,2,--,--,T2914,{'S2201'}
T2915,m15n45482,-3,-2,--,--,T2915,{'S2202'}
T2916,m15n45482,-3,0,T2916,T2916,T2916,"{'S2203', 'S2202'}"
T2917,m15n45482,-3,2,--,--,T2917,{'S2203'}
T2930,m8a1,-5,-2,--,--,T2930,{'S2212'}
T2931,m8a1,-5,0,T2931,T2931,T2931,"{'S2212', 'S2213'}"
T2932,m8a1,-5,2,--,--,T2932,{'S2213'}
T2933,8a1,-9,-2,--,--,T2933,{'S2214'}
T2934,8a1,-9,0,T2934,T2934,T2934,"{'S2214', 'S2215'}"
T2935,8a1,-9,2,--,--,T2935,{'S2215'}
T2948,14n16364,-21,-2,--,--,T2948,"{'S2224', 'S2225'}"
T2949,14n16364,-21,-4,--,--,T2949,{'S2225'}
T2950,14n16364,-21,0,T2950,T2950,T2950,"{'S2224', 'S2226'}"
T2951,14n16364,-21,2,--,--,T2951,"{'S2226', 'S2227'}"
T2952,14n16364,-21,4,--,--,T2952,{'S2227'}
T2953,m14n16364,7,-2,--,--,T2953,{'S2229'}
T2954,m14n16364,7,-2,--,--,T2954,{'S2228'}
T2955,m14n16364,7,0,?,?,T2955,"{'S2228', 'S2230'}"
T2956,m14n16364,7,0,?,?,T2956,"{'S2231', 'S2229'}"
T2957,m14n16364,7,2,--,--,T2957,{'S2231'}
T2958,m14n16364,7,2,--,--,T2958,{'S2230'}
T2959,15n41189,-16,-1,--,--,T2959,"{'S2233', 'S2232'}"
T2960,15n41189,-16,-1,--,--,T2960,{'S2234'}
T2961,15n41189,-16,-3,--,--,T2961,{'S2232'}
T2962,15n41189,-16,1,--,--,T2962,"{'S2235', 'S2234'}"
T2963,15n41189,-16,1,--,--,T2963,{'S2233'}
T2964,15n41189,-16,3,--,--,T2964,{'S2235'}
T2965,m15n41189,2,-1,--,--,T2965,"{'S2236', 'S2237'}"
T2966,m15n41189,2,-3,--,--,T2966,{'S2236'}
T2967,m15n41189,2,1,--,--,T2967,"{'S2238', 'S2237'}"
T2968,m15n41189,2,3,--,--,T2968,{'S2238'}
T2969,11n104,-15,-2,--,--,T2969,{'S2239'}
T2970,11n104,-15,0,T2970,T2970,T2970,"{'S2239', 'S2240'}"
T2971,11n104,-15,2,--,--,T2971,{'S2240'}
T2972,m11n104,1,-2,--,--,T2972,{'S2241'}
T2973,m11n104,1,0,T2973,T2973,T2973,"{'S2241', 'S2242'}"
T2974,m11n104,1,2,--,--,T2974,{'S2242'}
T2975,11n138,-7,-2,--,--,T2975,"{'S2244', 'S2246'}"
T2976,m11n138,-7,-2,--,--,T2976,{'S2245'}
T2977,m11n138,-7,-2,--,--,T2977,{'S2243'}
T2978,11n138,-7,-4,--,--,T2978,{'S2246'}
T2979,11n138,-7,0,?,?,T2979,"{'S2244', 'S2248'}"
T2980,m11n138,-7,0,?,?,T2980,"{'S2249', 'S2245'}"
T2981,m11n138,-7,0,?,?,T2981,"{'S2247', 'S2243'}"
T2982,m11n138,-7,2,--,--,T2982,{'S2249'}
T2983,m11n138,-7,2,--,--,T2983,{'S2247'}
T2984,11n138,-7,2,--,--,T2984,"{'S2250', 'S2248'}"
T2985,11n138,-7,4,--,--,T2985,{'S2250'}
T2986,m10n10,-1,-2,--,--,T2986,{'S2274'}
T2987,m10n10,-1,-2,--,--,T2990,{'S2273'}
T2988,m10n10,-1,-2,--,--,T2988,{'S2271'}
T2989,m10n10,-1,-2,--,--,?,{'S2275'}
T2990,m10n10,-1,-2,--,--,T2987,{'S2276'}
T2991,m10n10,-1,-2,--,--,?,{'S2272'}
T2992,m10n10,-1,0,?,?,T2997,"{'S2279', 'S2273'}"
T2993,m10n10,-1,0,?,?,?,"{'S2281', 'S2272'}"
T2994,m10n10,-1,0,?,?,T2994,"{'S2282', 'S2274'}"
T2995,m10n10,-1,0,?,?,?,"{'S2275', 'S2280'}"
T2996,m10n10,-1,0,?,?,T2996,"{'S2278', 'S2271'}"
T2997,m10n10,-1,0,?,?,T2992,"{'S2276', 'S2277'}"
T2998,m10n10,-1,2,--,--,T2999,{'S2277'}
T2999,m10n10,-1,2,--,--,T2998,{'S2279'}
T3000,m10n10,-1,2,--,--,?,{'S2281'}
T3001,m10n10,-1,2,--,--,?,{'S2280'}
T3002,m10n10,-1,2,--,--,T3002,{'S2278'}
T3003,m10n10,-1,2,--,--,T3003,{'S2282'}
T3004,10n10,-13,-2,--,--,T3008,{'S2251'}
T3005,10n10,-13,-2,--,--,T3005,"{'S2262', 'S2254'}"
T3006,10n10,-13,-2,--,--,T3006,"{'S2259', 'S2261', 'S2260', 'S2252'}"
T3007,10n10,-13,-2,--,--,T3005,{'S2258'}
T3008,10n10,-13,-2,--,--,T3008,{'S2257'}
T3009,10n10,-13,-4,--,--,T3013,{'S2262'}
T3010,10n10,-13,-4,--,--,T3010,{'S2260'}
T3011,10n10,-13,-4,--,--,T3012,{'S2261'}
T3012,10n10,-13,-4,--,--,T3011,{'S2259'}
T3013,10n10,-13,-4,--,--,T3009,{'S2258'}
T3014,10n10,-13,0,?,?,T3014,{'S2252'}
T3015,10n10,-13,0,?,?,T3017,"{'S2251', 'S2265'}"
T3016,10n10,-13,0,?,?,T3016,{'S2266'}
T3017,10n10,-13,0,?,?,T3017,{'S2257'}
T3018,10n10,-13,0,?,?,T3018,{'S2264'}
T3019,10n10,-13,0,?,?,T3019,{'S2254'}
T3020,10n10,-13,2,--,--,T3020,"{'S2266', 'S2269'}"
T3021,10n10,-13,2,--,--,T3021,"{'S2270', 'S2265'}"
T3022,10n10,-13,2,--,--,T3021,{'S2268'}
T3023,10n10,-13,2,--,--,T3023,{'S2264'}
T3024,10n10,-13,4,--,--,T3024,{'S2269'}
T3025,10n10,-13,4,--,--,T3026,{'S2268'}
T3026,10n10,-13,4,--,--,T3025,{'S2270'}
T3027,8a8,-6,-1,--,--,?,"{'S2292', 'S2284'}"
T3028,8a8,-6,-1,--,--,T3028,"{'S2283', 'S2286', 'S2295'}"
T3029,8a8,-6,-1,--,--,?,"{'S2287', 'S2294'}"
T3030,8a8,-6,-1,--,--,T3030,{'S2288'}
T3031,8a8,-6,-1,--,--,?,{'S2293'}
T3032,8a8,-6,-1,--,--,?,{'S2285'}
T3033,8a8,-6,-1,--,--,?,{'S2290'}
T3034,8a8,-6,-3,--,--,T3034,{'S2283'}
T3035,8a8,-6,-3,--,--,T3035,{'S2286'}
T3036,8a8,-6,-3,--,--,?,{'S2285'}
T3037,8a8,-6,-3,--,--,?,{'S2287'}
T3038,8a8,-6,-3,--,--,?,{'S2284'}
T3039,8a8,-6,1,--,--,?,"{'S2297', 'S2293'}"
T3040,8a8,-6,1,--,--,T3040,"{'S2299', 'S2295'}"
T3041,8a8,-6,1,--,--,?,{'S2292'}
T3042,8a8,-6,1,--,--,T3042,{'S2298'}
T3043,8a8,-6,1,--,--,?,{'S2294'}
T3044,8a8,-6,1,--,--,T3044,"{'S2288', 'S2296'}"
T3045,8a8,-6,1,--,--,?,"{'S2300', 'S2290'}"
T3046,8a8,-6,3,--,--,?,{'S2300'}
T3047,8a8,-6,3,--,--,T3047,{'S2298'}
T3048,8a8,-6,3,--,--,?,{'S2297'}
T3049,8a8,-6,3,--,--,T3049,{'S2296'}
T3050,8a8,-6,3,--,--,T3050,{'S2299'}
T3051,m8a8,-8,-1,--,--,?,{'S2304'}
T3052,m8a8,-8,-1,--,--,T3053,{'S2301'}
T3053,m8a8,-8,-1,--,--,T3052,"{'S2303', 'S2302', 'S2306'}"
T3054,m8a8,-8,-1,--,--,?,{'S2305'}
T3055,m8a8,-8,-3,--,--,T3057,{'S2301'}
T3056,m8a8,-8,-3,--,--,?,{'S2303'}
T3057,m8a8,-8,-3,--,--,T3055,{'S2302'}
T3058,m8a8,-8,1,--,--,?,"{'S2304', 'S2310'}"
T3059,m8a8,-8,1,--,--,?,{'S2309'}
T3060,m8a8,-8,1,--,--,?,{'S2306'}
T3061,m8a8,-8,1,--,--,?,"{'S2308', 'S2305'}"
T3062,m8a8,-8,3,--,--,?,{'S2310'}
T3063,m8a8,-8,3,--,--,?,{'S2309'}
T3064,m8a8,-8,3,--,--,?,{'S2308'}
T3065,11n141,-5,-2,--,--,T3065,{'S2311'}
T3066,11n141,-5,0,T3066,T3066,T3066,"{'S2311', 'S2312'}"
T3067,11n141,-5,2,--,--,T3067,{'S2312'}
T3068,m11n141,-9,-2,--,--,T3068,{'S2313'}
T3069,m11n141,-9,0,T3069,T3069,T3069,"{'S2314', 'S2313'}"
T3070,m11n141,-9,2,--,--,T3070,{'S2314'}
T3071,m13n4024,-1,-2,--,--,T3071,{'S2319'}
T3072,m13n4024,-1,-2,--,--,T3072,{'S2320'}
T3073,m13n4024,-1,0,?,?,T3073,"{'S2322', 'S2320'}"
T3074,m13n4024,-1,0,?,?,T3074,"{'S2319', 'S2321'}"
T3075,m13n4024,-1,2,--,--,T3075,{'S2322'}
T3076,m13n4024,-1,2,--,--,T3076,{'S2321'}
T3077,13n4024,-13,-2,--,--,T3077,"{'S2316', 'S2315'}"
T3078,13n4024,-13,-4,--,--,T3078,{'S2316'}
T3079,13n4024,-13,0,T3079,T3079,T3079,"{'S2317', 'S2315'}"
T3080,13n4024,-13,2,--,--,T3080,"{'S2318', 'S2317'}"
T3081,13n4024,-13,4,--,--,T3081,{'S2318'}
T3082,m10n18,-5,-2,--,--,T3082,"{'S2323', 'S2325'}"
T3083,m10n18,-5,-2,--,--,T3083,"{'S2326', 'S2324'}"
T3084,m10n18,-5,-4,--,--,T3084,{'S2326'}
T3085,m10n18,-5,-4,--,--,T3085,{'S2325'}
T3086,m10n18,-5,0,?,?,T3086,"{'S2323', 'S2327'}"
T3087,m10n18,-5,0,?,?,T3087,"{'S2328', 'S2324'}"
T3088,m10n18,-5,2,--,--,T3088,"{'S2330', 'S2327'}"
T3089,m10n18,-5,2,--,--,T3089,"{'S2328', 'S2329'}"
T3090,m10n18,-5,4,--,--,T3090,{'S2330'}
T3091,m10n18,-5,4,--,--,T3091,{'S2329'}
T3092,10n18,-9,-2,--,--,T3092,{'S2333'}
T3093,10n18,-9,-2,--,--,T3093,{'S2332'}
T3094,10n18,-9,-4,--,--,T3094,{'S2333'}
T3095,10n18,-9,0,?,?,T3096,"{'S2332', 'S2336'}"
T3096,10n18,-9,0,?,?,T3095,{'S2334'}
T3097,10n18,-9,2,--,--,T3097,"{'S2334', 'S2337'}"
T3098,10n18,-9,2,--,--,T3097,{'S2336'}
T3099,10n18,-9,4,--,--,T3099,{'S2337'}
T3100,m12n488,-6,-1,--,--,T3100,"{'S2339', 'S2338'}"
T3101,m12n488,-6,-3,--,--,T3101,{'S2338'}
T3102,m12n488,-6,1,--,--,T3102,"{'S2339', 'S2340'}"
T3103,m12n488,-6,3,--,--,T3103,{'S2340'}
T3104,12n488,-8,-1,--,--,?,{'S2342'}
T3105,12n488,-8,-1,--,--,T3105,"{'S2341', 'S2343'}"
T3106,12n488,-8,-3,--,--,T3106,{'S2341'}
T3107,12n488,-8,1,--,--,T3107,"{'S2342', 'S2344'}"
T3108,12n488,-8,1,--,--,?,{'S2343'}
T3109,12n488,-8,3,--,--,T3109,{'S2344'}
T3110,m11n135,-1,-2,--,--,T3110,{'S2349'}
T3111,m11n135,-1,0,T3111,T3111,T3111,"{'S2350', 'S2349'}"
T3112,m11n135,-1,2,--,--,T3112,{'S2350'}
T3113,11n135,-13,-2,--,--,T3114,{'S2345'}
T3114,11n135,-13,-2,--,--,T3113,{'S2346'}
T3115,11n135,-13,0,?,?,T3115,"{'S2347', 'S2345'}"
T3116,11n135,-13,0,?,?,T3115,"{'S2346', 'S2348'}"
T3117,11n135,-13,2,--,--,T3118,{'S2348'}
T3118,11n135,-13,2,--,--,T3118,{'S2347'}
T3119,m12n318,-10,-1,--,--,T3120,"{'S2359', 'S2358'}"
T3120,m12n318,-10,-1,--,--,T3119,"{'S2360', 'S2357'}"
T3121,m12n318,-10,-3,--,--,T3122,{'S2357'}
T3122,m12n318,-10,-3,--,--,T3121,{'S2358'}
T3123,m12n318,-10,1,--,--,T3124,"{'S2362', 'S2359'}"
T3124,m12n318,-10,1,--,--,T3123,"{'S2360', 'S2361'}"
T3125,m12n318,-10,3,--,--,T3126,{'S2361'}
T3126,m12n318,-10,3,--,--,T3125,{'S2362'}
T3127,12n318,-4,-1,--,--,T3128,"{'S2351', 'S2353'}"
T3128,12n318,-4,-1,--,--,T3127,"{'S2354', 'S2352'}"
T3129,12n318,-4,-3,--,--,T3130,{'S2352'}
T3130,12n318,-4,-3,--,--,T3129,{'S2351'}
T3131,12n318,-4,1,--,--,T3132,"{'S2356', 'S2353'}"
T3132,12n318,-4,1,--,--,T3131,"{'S2354', 'S2355'}"
T3133,12n318,-4,3,--,--,T3134,{'S2356'}
T3134,12n318,-4,3,--,--,T3133,{'S2355'}
